MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow,Latitude,Longitude,EsConfortable
16.8,24.0,0.0,6.2,12.8,33.0,13.0,17.0,65.0,60.0,1012.6,1011.2,3.0,2.0,21.4,23.1,0,0.0,0,-29.0408,167.9547,1
19.5,27.0,0.0,9.4,0.6,50.0,20.0,7.0,72.0,65.0,1016.2,1011.7,7.0,8.0,21.4,24.2,0,3.6,1,-33.8688,151.2093,0
24.5,37.0,0.0,27.2,12.9,35.0,13.0,19.0,28.0,18.0,1020.4,1018.3,1.6,3.2,31.3,36.1,0,0.0,0,-34.9285,138.6007,0
21.3,42.2,0.0,11.12,10.0,54.0,28.0,39.0,25.0,40.0,1009.04,1007.66,2.2,4.4,29.5,29.3,0,0.0,0,-32.9829,121.6309,0
6.6,15.8,0.6,3.6,2.9,31.0,7.0,19.0,87.0,67.0,1020.3,1018.7,7.2,6.6,9.4,14.0,0,1.8,1,-37.9144,141.2692,0
5.9,14.8,0.8,2.6,8.4,37.0,19.0,13.0,87.0,73.0,1026.7,1023.5,3.4,7.0,9.9,13.9,0,0.0,0,-34.9799,116.7314,0
22.7,31.7,7.0,8.0,8.4,44.0,17.0,28.0,70.0,57.0,1009.7,1006.3,3.0,6.0,28.1,30.3,1,0.0,0,-16.9186,145.7781,0
19.3,22.4,9.2,5.2,0.6799999999999999,26.0,28.0,4.0,75.0,87.0,1014.7,1014.2,7.0,8.0,20.8,21.6,1,11.0,1,-30.2962,153.114,0
13.3,20.1,0.0,4.2,6.6,35.0,17.0,24.0,68.0,56.0,1012.8,1013.5,7.0,5.0,14.9,19.3,0,0.0,0,-37.669,144.841,1
10.4,16.8,0.0,0.6,4.5,24.0,13.0,11.0,75.0,68.0,1024.4,1022.7,5.6,3.4,14.1,15.3,0,0.0,0,-37.8232,145.0078,0
13.5,21.8,0.0,6.2,3.0,44.0,15.0,13.0,78.0,56.0,1021.2,1015.8,6.0,7.2,15.5,21.3,0,2.4,1,-42.8821,147.3272,0
4.3,17.2,0.8,2.72,9.0,33.0,0.0,20.0,90.0,48.0,1027.7,1026.8,0.0,3.0,8.7,16.5,0,0.0,0,-31.669,116.0197,0
9.5,30.5,0.0,7.6,10.0,52.0,6.0,9.0,26.0,8.0,1012.9,1010.2,6.0,2.0,19.8,29.5,0,0.0,0,-34.4747,138.9961,0
18.7,26.7,0.0,6.0,1.6,22.0,2.0,7.0,73.0,61.0,1014.6,1011.9,7.0,7.0,21.6,26.4,0,0.0,0,-16.9186,145.7781,0
10.4,22.3,0.0,2.2,9.4,19.0,7.0,9.0,83.0,52.0,1013.2,1011.9,1.0,1.0,15.4,21.2,0,0.0,0,-31.9505,115.8605,1
9.4,13.3,4.6,1.8,0.0,39.0,19.0,11.0,98.0,83.0,1011.88,1007.9,8.0,7.0,11.2,13.2,1,4.0,1,-31.495,145.839,0
15.4,30.7,0.0,9.52,11.5,56.0,31.0,20.0,44.0,19.0,1014.6,1009.5,1.4,0.8,20.3,30.5,0,0.0,0,-31.669,116.0197,0
20.2,26.2,0.0,11.0,10.9,30.0,9.0,19.0,70.0,68.0,1012.0,1008.6,6.0,3.0,23.2,24.1,0,0.0,0,-33.8688,151.2093,1
9.6,19.5,0.4,3.1800000000000006,9.48,57.0,35.0,31.0,49.0,37.0,1019.0,1020.0,2.0,1.6,13.3,18.2,0,0.0,0,-33.8789,150.743,0
17.1,27.3,0.0,4.92,4.46,48.0,13.0,15.0,79.0,56.0,1013.7,1011.1,8.0,5.0,18.7,25.3,0,6.4,1,-35.2809,149.13,0
8.0,30.4,0.0,5.6,12.3,33.0,13.0,17.0,36.0,12.0,1029.2,1024.9,0.0,0.0,17.4,29.1,0,0.0,0,-34.208,142.1246,0
11.8,24.6,0.0,2.8,6.7,41.0,20.0,11.0,36.0,28.0,1010.8,1008.6,2.0,7.0,16.8,22.9,0,0.0,0,-31.9402,115.9674,0
10.0,26.4,0.0,4.8,3.8,24.0,6.0,15.0,55.0,27.0,1019.8,1018.3,7.0,6.0,15.2,25.5,0,0.0,0,-34.208,142.1246,0
13.0,21.5,0.0,5.68,8.64,28.0,11.0,20.0,61.0,57.0,1023.2,1019.3,5.8,3.4,19.3,20.3,0,0.0,0,-28.0167,153.4,1
18.4,25.0,0.0,5.880000000000001,4.779999999999999,65.0,13.0,35.0,82.0,79.0,1010.7,1005.6,5.4,5.4,21.7,22.3,0,18.8,1,-28.0167,153.4,0
7.1,22.5,0.0,3.68,9.26,39.0,19.0,24.0,70.0,43.0,1021.4,1018.6,2.2,3.0,16.1,21.4,0,0.0,0,-36.757,144.2794,0
13.8,23.4,0.0,5.88,9.8,45.8,19.0,19.0,49.0,40.0,1019.26,1017.5800000000002,3.0,3.0,16.8,21.7,0,0.0,0,-32.9283,151.7817,0
13.0,29.3,0.0,6.4,11.0,54.0,33.0,15.0,51.0,25.0,1022.3,1018.1,0.0,0.0,20.2,29.2,0,0.0,0,-31.9402,115.9674,0
20.6,32.3,0.0,10.2,12.9,63.0,46.0,33.0,33.0,29.0,1019.3,1017.3,0.0,3.0,25.6,30.1,0,0.0,0,-37.8136,144.9631,0
10.0,19.1,1.6,3.18,5.92,43.0,26.0,22.0,79.0,47.0,1007.6,1006.7,5.0,5.0,12.8,17.5,1,0.0,0,-37.5622,143.8503,0
18.9,31.7,0.0,7.2,11.02,33.0,9.0,26.0,55.0,59.0,1012.3,1008.9,3.0,3.6,25.9,29.7,0,0.0,0,-28.0167,153.4,0
16.5,24.2,4.0,3.72,7.18,33.0,6.0,9.0,82.0,56.0,1013.0,1011.1,6.4,3.6,17.8,23.4,1,0.0,0,-34.9285,138.6007,0
4.8,20.8,0.0,6.659999999999999,8.959999999999999,31.0,6.0,15.0,69.0,36.0,1020.96,1018.28,1.8,1.8,11.7,19.6,0,0.0,0,-33.7511,150.6942,0
13.2,19.2,1.2,2.4,5.4,41.0,6.0,24.0,100.0,84.0,1011.6,1011.8,6.8,5.4,15.1,17.1,1,0.0,0,-37.9144,141.2692,0
15.2,32.3,0.0,5.8,11.5,24.0,2.0,11.0,63.0,30.0,1010.8,1006.0,0.0,2.0,22.7,31.0,0,0.0,0,-35.2809,149.13,0
17.9,23.4,1.6,5.88,9.04,54.0,24.0,28.0,57.0,58.0,1030.5,1028.2,6.8,4.8,20.8,21.2,1,19.0,1,-28.0167,153.4,0
10.2,16.2,2.4,1.4,7.7,30.4,6.0,7.0,76.0,62.0,1019.1,1018.2,2.0,3.0,13.5,15.5,1,0.0,0,-35.0228,117.8814,0
11.4,18.7,24.4,3.4,4.2,22.0,7.0,6.0,88.2,75.0,1003.5,1000.8,7.0,5.0,17.9,17.1,1,0.0,0,-37.7037,145.0831,0
12.2,23.8,0.0,7.8,5.8,31.0,13.0,9.0,35.0,33.0,1014.4,1012.3,7.0,5.0,17.0,22.7,0,0.0,0,-23.698,133.8807,0
4.6,21.4,0.0,2.0,6.62,50.0,0.0,9.0,87.0,50.0,1025.3,1022.7,1.6,1.0,11.7,20.3,0,0.0,0,-37.8232,145.0078,0
9.8,30.5,0.0,7.159999999999999,9.38,46.0,19.0,11.0,26.0,11.0,1022.3,1017.5,0.2,2.2,20.2,29.8,0,0.0,0,-25.3444,131.0369,0
14.0,34.1,0.0,11.2,11.48,50.0,22.0,13.0,16.0,7.0,1016.8,1013.1,1.6,1.6,25.5,32.6,0,0.0,0,-31.199,136.8206,0
9.5,19.7,0.0,3.8,3.6,31.0,6.0,6.0,97.0,65.0,1015.7,1013.2,7.0,7.0,11.8,18.3,0,1.6,1,-37.7037,145.0831,0
1.6,11.2,0.0,1.0400000000000005,3.82,31.0,9.0,19.0,94.0,74.0,1029.3,1026.5,8.0,8.0,7.1,10.0,0,0.0,0,-37.5622,143.8503,0
16.3,27.7,0.0,5.8,10.0,37.0,9.0,22.0,73.0,43.0,1016.4,1015.5,4.0,2.0,23.3,26.6,0,0.0,0,-31.9402,115.9674,1
9.7,24.5,0.2,6.12,8.76,33.0,6.0,17.0,56.0,39.8,1017.4,1015.7,5.2,4.0,18.4,23.2,0,0.0,0,-34.0278,115.1058,0
9.4,17.1,1.4,3.6,5.98,26.0,13.0,7.0,60.0,45.0,1020.7,1020.0,6.2,6.0,12.9,15.4,1,0.2,0,-34.9285,138.6007,0
23.0,39.2,0.0,15.320000000000002,11.26,56.0,28.0,33.0,29.0,16.0,1007.1,1003.3,3.2,3.8,31.4,37.7,0,0.0,0,-25.3444,131.0369,0
14.5,19.7,15.2,4.08,7.1800000000000015,57.0,24.0,28.0,84.0,42.0,1025.36,1022.34,6.8,5.2,16.4,18.5,1,0.0,0,-32.9829,121.6309,0
4.8,16.8,0.0,3.1,10.76,59.0,26.0,26.0,51.0,34.0,1025.1,1023.1,2.4,2.2,11.6,16.5,0,0.0,0,-36.757,144.2794,0
17.2,37.4,0.0,8.84,12.16,26.0,4.0,9.0,63.0,21.0,1017.38,1013.44,0.8,2.2,23.0,36.3,0,0.0,0,-33.7511,150.6942,0
15.6,28.5,0.0,7.2,11.0,30.0,7.0,17.0,65.0,53.0,1017.7,1015.1,5.0,2.0,21.3,27.0,0,0.0,0,-31.9505,115.8605,1
16.6,40.5,0.0,11.6,10.64,41.0,7.0,9.0,11.0,9.0,1009.9,1006.8,2.2,2.6,31.0,39.3,0,0.0,0,-23.698,133.8807,0
17.7,20.5,4.2,6.4,10.8,59.0,37.0,31.0,61.0,67.0,1007.9,1007.0,1.0,3.0,18.9,19.2,1,0.0,0,-29.0408,167.9547,0
7.3,11.1,1.8,2.26,0.36,57.0,19.0,19.0,98.0,97.0,1013.58,1011.22,8.0,8.0,10.5,10.0,1,40.8,1,-35.5294,148.7778,0
14.5,17.7,0.4,2.6,5.32,59.0,30.0,39.0,89.0,83.0,1010.4,1010.8,8.0,8.0,14.6,14.0,0,0.0,0,-34.4278,150.8931,0
5.6,12.4,0.0,1.4,0.0,85.0,30.0,44.0,87.0,82.0,1020.0,1013.1,8.0,8.0,10.5,10.9,0,3.0,1,-37.669,144.841,0
17.5,29.5,0.0,8.76,9.62,30.0,11.0,13.0,64.0,47.0,1015.0,1014.0,1.8,2.2,25.0,28.5,0,0.0,0,-30.2962,153.114,1
19.7,34.7,0.2,16.72,11.720000000000002,54.0,19.0,17.0,58.0,21.0,1005.7,1002.3,1.2,3.0,25.4,34.1,0,0.0,0,-33.2809,151.5787,0
6.5,14.3,2.0,2.12,3.28,43.0,20.0,26.0,100.0,65.0,1024.2,1021.8,5.0,8.0,9.0,13.7,1,0.0,0,-37.5622,143.8503,0
6.4,30.1,0.0,5.2,12.0,22.0,11.0,11.0,51.0,15.0,1016.3,1013.2,1.0,1.0,16.6,29.2,0,0.0,0,-35.1082,147.3598,0
3.0,9.1,4.2,2.8199999999999994,3.74,59.0,17.0,24.0,91.0,77.0,1007.3,1011.9,7.0,1.0,4.8,5.6,1,1.2,1,-36.757,144.2794,0
10.4,21.4,0.0,5.5600000000000005,8.379999999999999,35.0,17.0,19.0,55.0,48.0,1021.6,1020.5,2.4,3.0,18.0,20.1,0,0.0,0,-34.0278,115.1058,1
5.6,13.2,0.8,2.0,0.6,39.0,26.0,13.0,64.0,84.0,1034.7,1032.4,4.4,5.2,7.5,12.7,0,9.0,1,-33.8688,151.2093,0
16.3,25.7,32.4,8.0,5.04,39.0,13.0,24.0,91.0,64.0,1020.2,1019.3,3.0,2.0,19.8,25.4,1,11.0,1,-32.7944,151.8347,0
5.0,15.4,0.0,2.0200000000000005,7.340000000000001,31.0,2.0,19.0,95.0,52.0,1024.0,1020.2,8.0,8.0,8.8,13.7,0,0.0,0,-36.0737,146.9135,0
11.2,24.3,0.0,3.4,8.1,33.0,0.0,26.0,72.0,54.0,1018.7,1016.3,1.0,2.0,19.0,23.0,0,0.0,0,-19.259,146.8169,1
11.8,19.0,0.4,0.0,5.5,28.6,6.0,7.0,89.0,74.0,1024.2,1021.2,7.0,7.0,14.6,17.6,0,0.4,0,-35.0228,117.8814,0
13.1,33.9,0.0,7.360000000000001,11.5,44.0,2.0,13.0,64.0,25.0,1019.1,1016.7,3.2,3.4,20.7,31.8,0,0.0,0,-35.4244,149.0888,0
10.8,20.3,0.0,5.48,9.1,50.0,28.0,19.0,54.0,39.0,1020.0,1016.4,1.0,1.0,13.1,19.6,0,0.0,0,-31.669,116.0197,0
5.9,19.3,0.0,5.2,9.8,33.0,13.0,24.0,78.0,69.0,1017.5,1015.7,1.0,4.0,13.8,16.7,0,0.0,0,-38.3598,141.6032,0
16.2,21.9,0.0,10.4,4.5,37.4,19.0,13.0,94.0,68.0,1010.7,1011.5,8.0,2.0,19.0,20.5,0,0.2,0,-35.0228,117.8814,0
10.9,25.4,0.0,5.12,10.080000000000002,35.0,9.0,11.0,73.0,62.0,1022.2,1017.1,3.4,1.6,18.9,24.3,0,0.0,0,-34.9799,116.7314,1
21.0,33.0,0.2,32.2,7.6,44.0,19.0,9.0,56.0,35.0,1020.3,1017.6,3.0,6.0,24.9,31.2,0,0.0,0,-29.4648,149.8343,0
21.1,33.9,0.2,6.6,11.6,46.0,19.0,13.0,59.0,36.0,1012.6,1010.3,3.0,4.0,26.5,33.2,0,0.0,0,-31.9402,115.9674,0
9.3,18.7,0.0,7.2,11.9,33.0,17.0,17.0,57.0,31.0,1024.8,1021.6,7.0,1.0,12.9,17.3,0,0.0,0,-34.208,142.1246,0
15.6,25.5,0.0,8.6,12.2,46.0,17.0,31.0,62.0,57.0,1016.5,1015.7,2.0,2.0,22.0,24.1,0,0.0,0,-32.7944,151.8347,0
12.5,19.3,0.0,7.6,7.2,69.0,50.0,35.0,77.0,50.0,1002.2,1003.0,7.0,6.2,14.1,18.6,0,17.0,1,-34.4747,138.9961,0
2.7,17.4,0.2,2.0,7.3,43.0,15.0,20.0,71.0,53.0,1018.7,1014.7,5.0,8.0,11.9,16.8,0,0.2,0,-34.4747,138.9961,0
10.1,25.5,0.0,5.8,10.5,35.0,9.0,20.0,54.0,28.0,1020.3,1016.9,0.0,0.0,19.6,24.2,0,0.0,0,-19.259,146.8169,0
0.4,12.6,0.0,2.6,5.2,46.0,7.0,30.0,98.0,54.0,1026.2,1021.5,8.0,1.0,1.9,11.8,0,0.0,0,-35.2809,149.13,0
6.4,11.1,6.6,2.48,4.74,57.0,20.0,28.0,83.0,64.0,1008.2,1009.1,3.0,6.0,8.1,10.6,1,0.6,0,-37.5622,143.8503,0
7.6,17.7,15.6,4.8,3.8,35.0,9.0,11.0,84.0,79.0,1013.6,1012.6,7.0,7.0,9.2,13.6,1,2.8,1,-35.2809,149.13,0
7.2,17.2,0.0,3.1,10.28,46.0,28.0,20.0,54.0,45.0,1016.5,1015.1,1.8,1.6,13.6,15.7,0,0.0,0,-33.8789,150.743,0
16.8,28.4,0.0,5.6,10.6,35.0,13.0,19.0,64.0,44.0,1017.0,1013.8,1.0,1.0,23.3,27.6,0,0.0,0,-16.9186,145.7781,1
14.7,30.4,0.0,9.44,10.6,52.0,28.0,15.0,25.0,9.0,1010.1,1008.9,2.4,2.4,19.1,28.9,0,0.0,0,-35.2809,149.13,0
25.4,33.1,11.8,0.8,1.78,30.0,7.0,17.0,92.0,84.0,1007.5,1002.8,8.0,4.0,26.6,32.1,1,0.0,0,-14.4647,132.2661,0
3.6,12.3,0.0,1.4,7.7,28.0,15.0,6.0,87.0,60.0,1030.2,1028.0,4.6,3.8,5.1,12.2,0,0.2,0,-42.8821,147.3272,0
24.2,31.4,35.0,2.6,5.3,28.0,0.0,17.0,78.0,73.0,1007.7,1004.6,8.0,7.0,28.3,29.5,1,0.0,0,-16.9186,145.7781,0
3.1,4.1,2.4,1.0799999999999998,0.18,46.0,13.0,17.0,99.0,95.0,1016.02,1014.22,7.6,8.0,3.3,1.7,1,1.4,1,-35.5294,148.7778,0
6.3,17.3,12.6,6.720000000000001,8.82,33.0,19.0,17.0,49.0,39.0,1019.5,1017.6,3.2,4.0,14.0,15.9,1,0.0,0,-32.7944,151.8347,0
19.7,25.5,2.2,6.6,5.38,46.0,22.0,17.0,93.0,79.0,1010.3,1010.6,6.4,4.2,20.3,23.0,1,7.6,1,-33.2809,151.5787,0
7.6,19.8,0.0,7.0,9.1,85.0,56.0,46.0,50.0,43.0,1022.1,1018.7,4.0,7.0,13.6,19.2,0,0.0,0,-37.669,144.841,0
3.1,13.7,0.0,1.8,5.5,22.0,7.0,9.0,95.0,49.0,1028.2,1025.4,1.0,7.0,6.4,12.1,0,0.0,0,-34.208,142.1246,0
3.1,16.0,0.1,1.88,9.34,39.0,19.0,22.0,67.0,55.0,1016.5,1013.7,5.4,6.0,11.3,15.0,0,0.1,0,-41.4332,147.1572,0
4.7,19.5,0.0,2.8,10.28,52.0,17.0,11.0,65.0,31.0,1032.7,1028.9,0.0,0.0,10.5,19.1,0,0.0,0,-31.495,145.839,0
14.9,31.5,0.0,6.44,13.3,39.0,19.0,24.0,51.0,27.0,1021.1,1016.1,0.0,1.4,22.3,30.1,0,0.0,0,-31.669,116.0197,0
18.5,25.0,0.0,9.56,3.68,69.0,6.0,24.0,76.0,69.0,1009.5,1001.3,8.0,6.2,21.2,24.2,0,0.0,0,-34.4278,150.8931,0
27.4,27.9,0.0,6.160000000000001,3.6,54.0,26.0,35.0,71.0,80.0,1008.0,1009.5,3.0,8.0,27.5,22.5,0,1.2,1,-31.199,136.8206,0
6.6,26.0,0.0,6.08,10.88,30.0,2.0,7.0,69.0,31.0,1019.6,1014.5,2.0,5.0,14.0,25.5,0,0.0,0,-38.1026,147.0654,0
6.5,14.9,6.4,2.4,3.8,52.0,31.0,19.0,72.0,64.0,1019.1,1016.7,7.0,7.0,10.4,13.5,1,3.4,1,-37.669,144.841,0
9.1,22.6,0.0,3.6,10.3,46.0,2.0,20.0,55.0,25.0,1011.4,1008.1,0.0,1.0,17.3,21.3,0,0.0,0,-27.4698,153.0251,0
0.2,9.6,1.4,2.88,7.56,9.0,4.0,0.0,96.0,89.0,1007.4,1004.8,6.2,7.8,2.7,8.9,1,2.2,1,-41.4332,147.1572,0
24.1,31.0,8.2,1.2,5.0,56.0,19.0,19.0,83.0,71.0,1008.0,1005.5,5.0,6.0,28.1,29.8,1,16.4,1,-12.4634,130.8456,0
16.3,27.1,0.0,6.2,8.1,45.4,22.0,28.0,86.0,59.0,1020.7,1019.9,8.0,3.2,18.2,25.1,0,0.0,0,-37.8289,140.7821,0
5.8,11.8,1.4,0.6,8.0,31.0,20.0,15.0,77.0,60.0,1018.1,1018.4,1.0,3.0,7.2,10.0,1,0.0,0,-35.1082,147.3598,0
22.8,29.7,7.2,3.2,7.4,41.0,20.0,20.0,80.0,71.0,1014.7,1011.8,7.0,7.0,25.6,28.2,1,0.0,0,-16.9186,145.7781,0
9.9,19.1,0.0,5.0,9.2,31.0,20.0,6.0,68.0,48.0,1020.0,1017.4,4.2,5.0,12.8,18.1,0,0.0,0,-31.669,116.0197,0
15.7,34.3,0.0,11.2,6.8,46.0,15.0,6.0,44.0,28.0,1010.9,1008.6,7.0,8.0,25.5,32.3,0,0.0,0,-34.4747,138.9961,0
1.5,11.3,5.0,1.8,7.7,33.0,0.0,15.0,91.2,69.6,1026.8,1027.2,2.0,3.6,3.6,10.2,1,1.0,0,-37.9144,141.2692,0
21.0,26.0,38.2,3.0,1.6,54.0,13.0,22.0,96.0,78.0,1015.2,1012.2,8.0,6.0,23.4,24.9,1,2.4,1,-16.9186,145.7781,0
9.7,19.8,2.4,4.2,7.9,61.0,22.0,33.0,79.0,55.0,1012.4,1012.9,5.4,5.6,15.2,16.7,1,1.2,1,-37.9144,141.2692,0
19.5,21.8,0.0,5.8,2.6,41.8,13.0,31.0,82.0,75.0,1014.4,1015.3,8.0,8.0,21.2,20.9,0,0.0,0,-35.0228,117.8814,0
18.0,26.4,0.0,6.4,5.7,37.0,6.0,9.0,80.0,61.0,1013.0,1008.7,7.0,6.0,18.6,25.5,0,0.0,0,-37.8136,144.9631,0
14.6,36.4,0.0,10.0,13.1,43.0,17.0,17.0,10.0,6.0,1014.8,1010.8,0.0,1.0,29.3,35.6,0,0.0,0,-23.698,133.8807,0
20.1,26.3,8.4,3.2,0.92,39.0,11.0,9.0,98.0,94.0,1016.3,1014.86,8.0,8.0,20.8,17.4,1,27.4,1,-33.7511,150.6942,0
23.5,29.5,38.0,3.0,3.6,30.0,9.0,17.0,88.0,78.8,1006.4,1002.9,8.0,7.0,26.0,28.54,1,28.4,1,-14.4647,132.2661,0
8.5,17.5,0.0,1.0,0.4,48.0,6.0,13.0,78.0,87.0,1013.1,1009.7,7.0,8.0,12.7,13.9,0,1.8,1,-42.8821,147.3272,0
14.6,31.6,0.0,9.4,10.78,31.0,0.0,20.0,37.0,19.0,1018.1,1013.2,1.0,2.0,20.8,30.3,0,0.0,0,-23.698,133.8807,0
5.6,17.7,1.4,3.4799999999999995,3.78,35.0,6.0,13.0,99.0,59.0,1027.7,1025.6,6.2,4.2,12.5,17.3,1,5.0,1,-34.0278,115.1058,0
11.0,25.4,0.0,5.4,10.2,28.0,11.0,2.0,62.0,33.0,1026.3,1021.8,3.0,4.0,16.0,25.1,0,0.0,0,-37.8136,144.9631,1
27.8,37.9,0.0,13.8,2.2,65.0,9.0,15.0,26.0,13.0,1004.7,1004.0,8.0,8.0,29.8,36.4,0,0.0,0,-31.199,136.8206,0
8.8,17.8,31.2,3.88,3.34,33.0,4.0,17.0,93.0,63.0,1019.8,1017.2,5.0,1.0,11.3,16.3,1,0.2,0,-35.2809,149.13,0
1.6,12.9,1.6,1.0,1.7399999999999998,41.0,4.0,15.0,89.0,74.0,1019.8,1017.2,3.8,6.2,7.0,12.6,1,6.4,1,-41.4332,147.1572,0
11.0,19.5,0.0,1.2,5.0,29.2,2.0,6.0,88.0,72.0,1028.0,1026.2,7.0,4.0,13.0,17.6,0,0.8,0,-35.0228,117.8814,0
11.3,19.1,0.4,3.6,8.0,41.0,24.0,20.0,71.0,47.0,1030.4,1027.4,6.0,2.0,15.6,17.9,0,0.0,0,-33.9399,151.1753,0
7.8,13.3,10.8,1.0,5.3,54.0,33.0,26.0,79.0,64.0,1012.7,1013.7,5.0,6.0,9.8,13.1,1,2.6,1,-37.8289,140.7821,0
23.3,32.8,0.0,7.6,6.8,39.0,20.0,20.0,61.0,42.0,1012.2,1008.6,7.0,7.0,27.7,31.8,0,0.0,0,-23.698,133.8807,0
8.6,20.1,0.0,4.44,7.32,26.0,2.0,6.0,70.0,48.0,1025.8,1021.7,5.0,8.0,14.7,19.1,0,0.0,0,-36.0737,146.9135,0
7.9,12.4,0.2,3.8,0.9,72.0,41.0,39.0,59.0,57.0,1005.3,1005.9,7.0,7.0,10.1,11.5,0,0.4,0,-37.669,144.841,0
15.6,22.0,5.6,6.32,11.28,39.0,11.0,33.0,59.0,64.0,1017.0,1013.5,3.2,1.4,19.0,20.6,1,0.0,0,-28.0167,153.4,0
2.5,17.6,0.2,3.26,7.9,20.0,7.0,13.0,98.0,45.0,1027.5800000000002,1024.1799999999998,3.4,2.4,6.5,17.1,0,0.0,0,-33.7511,150.6942,0
2.0,17.3,0.0,1.6,8.5,28.0,11.0,17.0,85.0,49.0,1028.7,1027.1,4.0,1.0,8.7,16.5,0,0.0,0,-31.9402,115.9674,0
4.6,18.0,0.0,1.8,9.02,41.0,0.0,7.6,70.0,39.0,1017.6,1015.4,1.4,1.6,10.1,17.9,0,0.0,0,-37.8232,145.0078,0
14.7,24.0,32.6,3.4,8.44,37.0,17.0,17.0,59.0,46.0,1016.9,1015.3,8.0,2.0,17.2,23.6,1,0.2,0,-37.8232,145.0078,0
12.3,32.1,0.0,8.239999999999998,8.1,37.0,7.0,22.0,38.0,22.0,1013.1,1010.2,1.0,5.0,22.6,29.9,0,0.0,0,-31.669,116.0197,0
14.3,27.2,0.0,6.16,10.9,28.0,11.0,6.0,69.0,51.0,1011.6,1011.1,4.4,5.6,19.3,24.6,0,0.4,0,-41.4332,147.1572,1
8.6,14.5,1.6,1.4,4.4,37.0,0.0,17.0,100.0,93.0,1029.7,1029.6,5.2,5.8,9.0,12.5,1,0.8,0,-37.9144,141.2692,0
8.3,24.2,0.0,2.2,13.4,46.0,28.0,31.0,57.0,46.0,1022.1,1018.9,2.0,2.0,16.2,22.9,0,0.0,0,-37.8289,140.7821,0
26.1,32.5,0.0,9.6,9.0,33.0,9.0,15.0,61.0,58.0,1007.8,1004.9,5.0,6.0,30.9,30.4,0,98.0,1,-27.4698,153.0251,0
5.4,12.5,2.6,2.9,3.0,33.0,9.0,19.0,99.0,82.0,1026.2,1025.8,7.0,6.2,7.7,11.5,1,0.2,0,-34.4747,138.9961,0
5.5,13.6,0.8,2.0,1.6,31.0,9.0,15.0,65.0,56.0,1019.7,1020.5,7.0,7.0,10.6,13.3,0,0.0,0,-37.7037,145.0831,0
11.4,18.9,11.8,2.5,7.8,46.0,15.0,15.0,79.0,41.0,1019.6,1019.6,7.0,4.0,14.5,18.3,1,0.0,0,-31.9402,115.9674,0
19.6,32.3,4.8,8.96,12.34,39.0,13.0,15.0,47.0,45.0,1007.86,1006.28,2.8,3.0,29.0,28.2,1,0.6,0,-32.9829,121.6309,0
10.7,16.0,4.4,0.6,8.3,37.0,19.0,17.0,83.0,50.0,1018.0,1017.0,1.0,5.0,11.4,14.5,1,0.0,0,-34.208,142.1246,0
7.2,13.5,0.0,2.14,0.16,17.2,6.0,0.0,88.0,73.0,1023.26,1021.06,6.0,8.0,9.5,13.2,0,8.0,1,-32.9283,151.7817,0
12.3,32.9,0.0,9.56,12.12,33.0,2.0,6.0,56.0,20.0,1012.0,1008.3,0.8,2.6,17.9,29.9,0,0.0,0,-36.757,144.2794,0
10.3,19.1,11.0,3.2,2.3,43.0,7.0,24.0,92.0,73.0,1029.7,1028.5,7.0,7.0,12.3,15.7,1,18.4,1,-33.8688,151.2093,0
5.3,16.8,0.2,3.0,8.2,22.0,6.0,11.0,89.0,53.0,1030.8,1026.6,7.0,1.0,7.2,16.2,0,0.0,0,-37.7037,145.0831,0
11.2,19.5,1.0,6.0,2.6,56.0,33.0,33.0,84.0,90.0,1008.7,1012.9,8.0,7.0,17.4,16.3,0,6.6,1,-37.8289,140.7821,0
17.2,26.0,0.0,7.2,4.0,59.0,24.0,20.0,61.0,59.0,1015.1,1012.6,6.0,7.0,21.2,23.7,0,1.8,1,-35.1082,147.3598,0
6.9,22.0,0.0,3.18,8.88,28.0,2.0,20.0,78.0,40.0,1024.9,1021.6,2.2,2.0,12.8,21.3,0,0.0,0,-29.4648,149.8343,0
16.4,26.7,0.0,6.98,8.06,29.4,0.0,10.8,61.0,56.0,1020.88,1021.68,6.0,5.6,23.5,24.360000000000003,0,0.0,0,-32.9283,151.7817,1
16.9,25.0,1.4,1.6,5.5,35.0,4.0,9.0,79.0,66.0,1022.7,1020.5,7.0,7.0,20.8,24.1,1,0.4,0,-27.4698,153.0251,0
4.3,20.4,0.0,8.6,9.499999999999998,44.0,24.0,20.0,57.0,32.0,1019.5,1016.3,3.0,2.6,12.4,19.6,0,0.0,0,-37.5622,143.8503,0
24.5,33.4,11.8,7.2,6.9,37.0,20.0,22.0,71.0,80.0,1011.3,1008.5,7.0,7.0,28.8,27.6,1,0.6,0,-12.4634,130.8456,0
2.5,22.8,0.0,3.4,11.1,22.0,9.0,7.0,47.0,20.0,1026.6,1022.1,0.0,0.0,13.6,21.7,0,0.0,0,-34.208,142.1246,0
9.8,17.3,0.0,6.4,1.2,78.0,43.0,35.0,51.0,45.0,1018.2,1013.7,7.0,7.0,13.3,15.9,0,0.0,0,-37.669,144.841,0
